PF03730,1
PF04857,156
PF01000,56
PF01006,0
PF01007,38
PF02078,20
PF02074,30
PF02075,5
PF02071,0
PF05486,36
PF07646,0
PF01172,4
PF01171,28
PF05297,2
PF01179,328
PF05454,4
PF04983,112
PF08360,3
PF04509,0
PF01759,90
PF01756,269
PF01588,10
PF01750,19
PF01751,71
PF09109,2
PF09108,2
PF01586,2
PF09103,99
PF09102,2
PF09101,2
PF09100,15
PF09107,0
PF09106,0
PF09105,0
PF09104,30
PF01353,3
PF01351,11
PF01356,0
PF01357,0
PF07721,0
PF01358,9
PF07720,0
PF00759,482
PF00758,13
PF08564,0
PF08565,57
PF07648,0
PF04218,0
PF01921,30
PF00752,5
PF00755,447
PF01123,0
PF00757,40
PF00756,20
PF02276,18
PF07749,8
PF07748,43
PF07747,0
PF07746,0
PF07745,12
PF07744,54
PF07743,0
PF07741,107
PF06029,54
PF05922,8
PF05924,0
PF04430,291
PF07100,31
PF00535,146
PF00536,0
PF00531,0
PF00530,19
PF00533,5
PF02046,47
PF00538,0
PF07517,86
PF01596,5
PF01597,13
PF02246,0
PF01591,11
PF01593,83
PF00249,0
PF00248,34
PF02041,3
PF00241,481
PF00240,0
PF00246,70
PF07565,16
PF00244,168
PF06452,20
PF09209,35
PF14592,10
PF06453,2
PF04729,84
PF00401,0
PF00400,0
PF00403,0
PF00405,8
PF00404,0
PF00407,18
PF00406,21
PF00408,1
PF03989,0
PF07366,29
PF07361,28
PF06766,0
PF03971,182
PF02376,1
PF09380,4
PF02263,12
PF02262,33
PF02261,389
PF02267,36
PF02265,49
PF02269,0
PF02268,0
PF00435,79
PF01910,0
PF01912,148
PF01913,63
PF01915,116
PF01916,240
PF03199,198
PF03626,0
PF03627,4
PF03972,231
PF00431,22
PF02917,2
PF03847,0
PF02861,0
PF02863,0
PF02865,64
PF02864,57
PF02867,76
PF02866,16
PF05662,0
PF03996,3
PF03995,0
PF03992,0
PF00869,2
PF02167,59
PF02463,28
PF00715,14
PF02919,137
PF02918,3
PF02668,119
PF02915,38
PF03441,525
PF03442,0
PF02664,156
PF02911,32
PF02913,51
PF03447,21
PF07724,138
PF02482,39
PF07727,4
PF05067,6
PF01088,390
PF02008,0
PF02002,6
PF02273,4
PF01208,135
PF01293,269
PF01291,5
PF01297,968
PF04316,0
PF01109,7
PF01108,26
PF05118,128
PF05448,9
PF09377,259
PF09379,0
PF01140,5
PF04539,0
PF01729,15
PF01728,231
PF08359,8
PF01722,0
PF08423,22
PF01726,0
PF01725,1272
PF09118,169
PF09119,0
PF09110,108
PF09111,116
PF09112,35
PF09113,31
PF09114,0
PF09115,68
PF09116,3
PF09117,0
PF00742,932
PF00740,4
PF00748,52
PF00749,16
PF02277,467
PF01619,230
PF00562,71
PF01614,20
PF01612,25
PF01437,0
PF01436,0
PF04406,0
PF01433,24
PF01432,29
PF01431,9
PF01430,610
PF08220,0
PF05932,24
PF00521,85
PF02906,137
PF02907,9
PF07992,65
PF07991,43
PF07994,92
PF04083,1
PF00258,61
PF00250,1
PF00252,523
PF00253,0
PF00254,16
PF00255,10
PF04715,55
PF04716,0
PF04719,5
PF00419,38
PF00416,11
PF00415,0
PF00410,497
PF00411,7
PF06715,0
PF06714,8
PF06482,38
PF06481,0
PF06480,80
PF06628,0
PF06394,0
PF06399,0
PF01244,42
PF03054,18
PF04542,0
PF03051,13
PF02884,0
PF04545,0
PF01242,103
PF00959,14
PF02270,0
PF02271,12
PF02272,120
PF01926,642
PF02274,31
PF02275,8
PF01923,584
PF06026,562
PF02278,104
PF16575,85
PF01361,0
PF02799,174
PF05351,56
PF01497,25
PF05726,23
PF03610,27
PF00714,15
PF03615,16
PF03871,38
PF03870,124
PF03872,1
PF03874,53
PF03876,3
PF03477,4
PF03473,359
PF03472,100
PF00503,132
PF03275,64
PF02909,13
PF02678,34
PF02679,108
PF00048,0
PF02902,27
PF02903,34
PF02900,13
PF02901,123
PF02670,73
PF02671,0
PF02905,2
PF02491,0
PF02492,43
PF02493,0
PF02551,6
PF05724,12
PF02876,6
PF02874,0
PF02875,1
PF02872,62
PF02873,427
PF02870,0
PF02011,34
PF02012,0
PF02879,46
PF02878,79
PF02017,0
